ico,of,kpf,npf,dv,dz,esak,esa,kpp,nacek,nace
49711385,Crystalis s.r.o.,112,Společnost s ručením omezeným,1993-10-14,,11002,Nefinanční podniky soukromé národní,25 - 49 zaměstnanců,11070,Výroba nealkoholických nápojů; stáčení minerálních a ostatních vod do lahví
49712624,ATICO s r.o.,112,Společnost s ručením omezeným,1993-11-16,,11002,Nefinanční podniky soukromé národní,50 - 99 zaměstnanců,33200,Instalace průmyslových strojů a zařízení
49713361,"SAP ČR, spol. s r.o.",112,Společnost s ručením omezeným,1993-10-01,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,250 - 499 zaměstnanců,62020,Poradenství v oblasti informačních technologií
49713434,SPORTCENTRUM SUCHDOL s.r.o.,112,Společnost s ručením omezeným,1993-09-29,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,93110,Provozování sportovních zařízení
49742761,Tomáš Kadlec,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-05-11,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,4120,Výstavba bytových a nebytových budov
49753371,"Základní škola Ostrov, Májová 997, okres Karlovy Vary",331,Příspěvková organizace,1995-01-01,,13130,Místní vládní instituce,25 - 49 zaměstnanců,85311,Základní vzdělávání na druhém stupni základních škol
49770306,Aleš Kepeň,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1995-07-31,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,45200,"Opravy a údržba motorových vozidel, kromě motocyklů"
49774034,Diecézní charita Plzeň,721,Církevní organizace,1993-11-01,,15002,Neziskové instituce sloužící domácnostem soukromé národní,100 - 199 zaměstnanců,8899,Ostatní ambulantní nebo terénní sociální služby j. n.
49776568,DIVADÝLKO KUBA z.s.,706,Spolek,1994-08-24,,15002,Neziskové instituce sloužící domácnostem soukromé národní,Neuvedeno,90010,Scénická umění
49778129,"Dětský diagnostický ústav, středisko výchovné péče, základní škola a školní jídelna, Plzeň, Karlovarská 67",331,Příspěvková organizace,1995-01-01,,13110,Ústřední vládní instituce,50 - 99 zaměstnanců,87900,Ostatní pobytové služby sociální péče
49778161,"Obchodní akademie, Plzeň, nám. T.G. Masaryka 13",331,Příspěvková organizace,1995-01-01,,13130,Místní vládní instituce,50 - 99 zaměstnanců,85322,Střední odborné vzdělávání na středních odborných školách
49786911,EL - SIGNÁL spol. s r. o.,112,Společnost s ručením omezeným,1993-12-14,,11002,Nefinanční podniky soukromé národní,10 - 19 zaměstnanců,43210,Elektrické instalace
49787004,INDBau spol. s r. o.,112,Společnost s ručením omezeným,1993-11-15,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,71110,Architektonické činnosti
49787021,"CAPSELLA, spol. s r. o.",112,Společnost s ručením omezeným,1994-01-03,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,46190,Zprostředkování nespecializovaného velkoobchodu a nespecializovaný velkoobchod v zastoupení
49787454,"ŠUMAVAPLAN, spol. s r. o.",112,Společnost s ručením omezeným,1993-12-23,,11002,Nefinanční podniky soukromé národní,10 - 19 zaměstnanců,71110,Architektonické činnosti
49787977,"CHEVAK Cheb, a.s.",121,Akciová společnost,1994-01-01,,11001,Nefinanční podniky veřejné,100 - 199 zaměstnanců,36000,"Shromažďování, úprava a rozvod vody"
49788540,KINETIC KT spol. s r.o.,112,Společnost s ručením omezeným,1994-01-11,,11002,Nefinanční podniky soukromé národní,6 - 9 zaměstnanců,47410,"Maloobchod s počítači, počítačovým periferním zařízením a softwarem"
49788761,"Chodské vodárny a kanalizace, a.s.",121,Akciová společnost,1994-01-01,,11001,Nefinanční podniky veřejné,100 - 199 zaměstnanců,36000,"Shromažďování, úprava a rozvod vody"
49789228,"Vodárny a kanalizace Karlovy Vary, a.s.",121,Akciová společnost,1994-01-01,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,500 - 999 zaměstnanců,36000,"Shromažďování, úprava a rozvod vody"
49789791,"OPREKO, s.r.o.",112,Společnost s ručením omezeným,1994-02-17,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,4120,Výstavba bytových a nebytových budov
49790072,"Sokolovská uhelná, a. s.",121,Akciová společnost,1994-01-01,2005-06-30,,,4000 - 4999 zaměstnanců,,
49790480,"Plzeňská teplárenská, a.s.",121,Akciová společnost,1994-01-01,,11001,Nefinanční podniky veřejné,250 - 499 zaměstnanců,35301,Výroba tepla
49790676,"Veolia Energie Mariánské Lázně, s.r.o.",112,Společnost s ručením omezeným,1993-12-30,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,25 - 49 zaměstnanců,35301,Výroba tepla
49810090,DIRICKX BOHEMIA spol. s r.o.,112,Společnost s ručením omezeným,1993-07-02,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,25 - 49 zaměstnanců,46740,"Velkoobchod s železářským zbožím, instalatérskými a topenářskými potřebami"
49811029,CENTRUM - OT s.r.o.,112,Společnost s ručením omezeným,1993-07-29,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,46900,Nespecializovaný velkoobchod
49811207,"Pneu Kuthan, s.r.o.",112,Společnost s ručením omezeným,1993-08-03,,11002,Nefinanční podniky soukromé národní,6 - 9 zaměstnanců,45200,"Opravy a údržba motorových vozidel, kromě motocyklů"
49811894,Eaton Elektrotechnika s.r.o.,112,Společnost s ručením omezeným,1993-08-19,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,500 - 999 zaměstnanců,27120,Výroba elektrických rozvodných a kontrolních zařízení
49812947,"KAD,spol. s r.o. Krkonošská automobilová doprava Vrchlabí nebo ve zkratce: KAD spol. s r.o.",112,Společnost s ručením omezeným,1993-09-14,,11002,Nefinanční podniky soukromé národní,50 - 99 zaměstnanců,49391,Meziměstská pravidelná pozemní osobní doprava
49813005,APAG Elektronik s.r.o.,112,Společnost s ručením omezeným,1993-09-14,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,200 - 249 zaměstnanců,29310,Výroba elektrického a elektronického zařízení pro motorová vozidla
49813587,"PFT, spol. s r.o. (německy PFT GmbH)",112,Společnost s ručením omezeným,1993-09-27,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,100 - 199 zaměstnanců,22230,Výroba plastových výrobků pro stavebnictví
49813781,OM-KOMPLEX spol. s r.o.,112,Společnost s ručením omezeným,1993-09-30,,11002,Nefinanční podniky soukromé národní,6 - 9 zaměstnanců,80100,Činnosti soukromých bezpečnostních agentur
49813862,EKOLA České Libchavy s.r.o.,112,Společnost s ručením omezeným,1993-09-30,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,50 - 99 zaměstnanců,38210,"Odstraňování odpadů, kromě nebezpečných"
49815211,BARA HK spol. s r.o.,112,Společnost s ručením omezeným,1993-10-26,,11002,Nefinanční podniky soukromé národní,25 - 49 zaměstnanců,80100,Činnosti soukromých bezpečnostních agentur
49824309,AGROMAK ND s.r.o.,112,Společnost s ručením omezeným,1994-10-19,,11002,Nefinanční podniky soukromé národní,6 - 9 zaměstnanců,016,Podpůrné činnosti pro zemědělství a posklizňové činnosti
49824465,KOHÚT A SPOL. spol. s r.o.,112,Společnost s ručením omezeným,1994-10-25,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,20 - 24 zaměstnanci,46630,Velkoobchod s těžebními a stavebními stroji a zařízením
49824465,KOHÚT A SPOL. spol. s r.o.,112,Společnost s ručením omezeným,1994-10-25,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,20 - 24 zaměstnanci,46630,Velkoobchod s těžebními a stavebními stroji a zařízením
49825020,"TUBEKO SPORT, spol. s r.o.",112,Společnost s ručením omezeným,1994-11-09,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,42990,Výstavba ostatních staveb j. n.
49825330,"ASPIS, spol. s r.o.",112,Společnost s ručením omezeným,1994-11-01,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,43910,Pokrývačské práce
49826514,LAROS s.r.o.,112,Společnost s ručením omezeným,1994-12-08,,11002,Nefinanční podniky soukromé národní,20 - 24 zaměstnanci,4221,Výstavba inženýrských sítí pro kapaliny a plyny
49827057,ALTERIA s.r.o.,112,Společnost s ručením omezeným,1994-12-19,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,46900,Nespecializovaný velkoobchod
49827065,TEPO s.r.o.,112,Společnost s ručením omezeným,1994-12-16,,11001,Nefinanční podniky veřejné,50 - 99 zaměstnanců,3530,"Výroba a rozvod tepla a klimatizovaného vzduchu, výroba ledu"
49827201,SOREX s.r.o.,112,Společnost s ručením omezeným,1995-01-03,,11002,Nefinanční podniky soukromé národní,25 - 49 zaměstnanců,43220,"Instalace vody, odpadu, plynu, topení a klimatizace"
49827405,"AQUASTART, spol. s r.o.",112,Společnost s ručením omezeným,1995-01-05,,11002,Nefinanční podniky soukromé národní,6 - 9 zaměstnanců,42211,Výstavba inženýrských sítí pro kapaliny
49827537,STAVOKOMPLET - PROJEKCE s.r.o.,112,Společnost s ručením omezeným,1995-01-10,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,711,Architektonické a inženýrské činnosti a související technické poradenství
49827537,STAVOKOMPLET - PROJEKCE s.r.o.,112,Společnost s ručením omezeným,1995-01-10,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,711,Architektonické a inženýrské činnosti a související technické poradenství
49827774,"INSPRAV, spol. s r.o.",112,Společnost s ručením omezeným,1995-01-03,,11002,Nefinanční podniky soukromé národní,20 - 24 zaměstnanci,74902,Poradenství v oblasti požární ochrany
49827812,Mentar s.r.o.,112,Společnost s ručením omezeným,1994-12-01,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,62010,Programování
49827847,IHR - TECHNIKA s.r.o.,112,Společnost s ručením omezeným,1995-01-05,,11003,Nefinanční podniky soukromé pod zahraniční kontrolou,10 - 19 zaměstnanců,46900,Nespecializovaný velkoobchod
49828266,Myslivecký spolek HÁJ Pecerady,706,Spolek,1992-08-13,,15002,Neziskové instituce sloužící domácnostem soukromé národní,Neuvedeno,01700,Lov a odchyt divokých zvířat a související činnosti
49835157,Jiří Trubák,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-06-30,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,4120,Výstavba bytových a nebytových budov
49837010,Daniel Budín,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-10-03,,14100,Zaměstnavatelé,1 - 5 zaměstnanců,56100,"Stravování v restauracích, u stánků a v mobilních zařízeních"
49838695,Jiří Pergl,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1995-01-02,,14100,Zaměstnavatelé,6 - 9 zaměstnanců,4399,Ostatní specializované stavební činnosti j. n.
49838741,Čechoslav KARLÍK,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-01-05,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,43910,Pokrývačské práce
49849115,Petr Mrázek,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-04-21,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,49410,Silniční nákladní doprava
49850776,Pavel Rašovský,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1996-03-06,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,4618,Zprostředkování specializovaného velkoobchodu a specializovaný velkoobchod v zastoupení s ostatními výrobky
49853970,"Tenkrát Jaroslav, JUDr.",105,Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství nezapsaná v obchodním rejstříku,1994-05-25,,14100,Zaměstnavatelé,1 - 5 zaměstnanců,69100,Právní činnosti
49853970,"Tenkrát Jaroslav, JUDr.",105,Fyzická osoba podnikající dle jiných zákonů než živnostenského a zákona o zemědělství nezapsaná v obchodním rejstříku,1994-05-25,,14100,Zaměstnavatelé,1 - 5 zaměstnanců,69100,Právní činnosti
49864009,Obec Tachov,801,Obec nebo městská část hlavního města Prahy,1994-01-01,,13130,Místní vládní instituce,6 - 9 zaměstnanců,84110,Všeobecné činnosti veřejné správy
49864254,Sportovní klub policie Česká Lípa,706,Spolek,1994-04-01,,15002,Neziskové instituce sloužící domácnostem soukromé národní,Neuvedeno,93110,Provozování sportovních zařízení
49864301,KARATE SPORT RELAX z.s.,706,Spolek,1994-05-01,,15002,Neziskové instituce sloužící domácnostem soukromé národní,1 - 5 zaměstnanců,93110,Provozování sportovních zařízení
49864637,"Obchodní akademie, Česká Lípa, náměstí Osvobození 422, příspěvková organizace",331,Příspěvková organizace,1995-01-01,,13130,Místní vládní instituce,25 - 49 zaměstnanců,85322,Střední odborné vzdělávání na středních odborných školách
49864688,"Vyšší odborná škola sklářská a Střední škola, Nový Bor, Wolkerova 316, příspěvková organizace",331,Příspěvková organizace,1995-01-01,,13130,Místní vládní instituce,50 - 99 zaměstnanců,85322,Střední odborné vzdělávání na středních odborných školách
49865773,Daniel Novák,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-05-25,,14100,Zaměstnavatelé,1 - 5 zaměstnanců,25610,Povrchová úprava a zušlechťování kovů
49865773,Daniel Novák,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-05-25,,14100,Zaměstnavatelé,1 - 5 zaměstnanců,25610,Povrchová úprava a zušlechťování kovů
49870751,Jiří Panocha,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-01-14,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,257,"Výroba nožířských výrobků, nástrojů a železářských výrobků"
49871897,Karate klub Litvínov,706,Spolek,1994-03-25,,15002,Neziskové instituce sloužící domácnostem soukromé národní,Neuvedeno,93120,Činnosti sportovních klubů
49872192,"Mateřská škola, Most, Růžová 1427, příspěvková organizace",331,Příspěvková organizace,1994-07-01,,13130,Místní vládní instituce,20 - 24 zaměstnanci,85100,Předškolní vzdělávání
49879456,Irena Fišerová,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1994-02-21,,14100,Zaměstnavatelé,1 - 5 zaměstnanců,23700,"Řezání, tvarování a konečná úprava kamenů"
49885171,Dana Medková,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1995-09-25,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,56100,"Stravování v restauracích, u stánků a v mobilních zařízeních"
49886061,Jana Boučková,101,Fyzická osoba podnikající dle živnostenského zákona nezapsaná v obchodním rejstříku,1996-04-17,,14200,Osoby samostatně výdělečně činné,Bez zaměstnanců,73110,Činnosti reklamních agentur
49900331,"TEJAS, s.r.o.",112,Společnost s ručením omezeným,1993-12-12,,11002,Nefinanční podniky soukromé národní,10 - 19 zaměstnanců,26510,"Výroba měřicích, zkušebních a navigačních přístrojů"
49900854,"Intermont, Opatrný, s.r.o.",112,Společnost s ručením omezeným,1993-12-23,,11002,Nefinanční podniky soukromé národní,50 - 99 zaměstnanců,33110,Opravy kovodělných výrobků
49901818,PROGPLAST s.r.o.,112,Společnost s ručením omezeným,1993-12-08,,11002,Nefinanční podniky soukromé národní,1 - 5 zaměstnanců,41201,Výstavba bytových budov
